repo_id,run_id,attempt_no,command,command_source,working_directory,exit_code,status,failure_category,recoverability,log_path,duration_seconds,timestamp_start,timestamp_end
75368166,20260712_230641,1,mvn test-compile -DskipTests,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/75368166,0,success,,,logs/build/75368166_20260712_230641_attempt_1.log,9.10,1783872409.6108515,1783872418.708988
7723306,20260712_230641,1,mvn test-compile -DskipTests,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/7723306,0,success,,,logs/build/7723306_20260712_230641_attempt_1.log,5.74,1783872427.8830147,1783872433.626222
88231534,20260712_230641,1,mvn test-compile -DskipTests,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/88231534,0,success,,,logs/build/88231534_20260712_230641_attempt_1.log,4.07,1783872441.9474792,1783872446.0211535
50552134,20260712_230641,1,mvn test-compile -DskipTests,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/50552134,0,success,,,logs/build/50552134_20260712_230641_attempt_1.log,3.37,1783872452.8418221,1783872456.2125049
50887250,20260712_230641,1,gradle testClasses -x test,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/50887250,1,failed,unknown_build_failure,needs_manual_review,logs/build/50887250_20260712_230641_attempt_1.log,3.68,1783872463.547467,1783872467.2295873
50887250,20260712_230641,2,gradle testClasses -x test -x integrationTest,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/50887250,1,failed,unknown_build_failure,needs_manual_review,logs/build/50887250_20260712_230641_attempt_2.log,3.66,1783872467.2400892,1783872470.8985722
50887250,20260712_230641,3,gradle testClasses -x test -x integrationTest -x checkstyleMain -x checkstyleTest -x spotlessCheck,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/50887250,1,failed,unknown_build_failure,needs_manual_review,logs/build/50887250_20260712_230641_attempt_3.log,3.60,1783872470.899938,1783872474.5045652
6010090,20260712_230641,1,gradle testClasses -x test,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/6010090,1,failed,unknown_build_failure,needs_manual_review,logs/build/6010090_20260712_230641_attempt_1.log,1.80,1783872480.4762135,1783872482.2750304
6010090,20260712_230641,2,gradle testClasses -x test -x integrationTest,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/6010090,1,failed,unknown_build_failure,needs_manual_review,logs/build/6010090_20260712_230641_attempt_2.log,1.70,1783872482.2763417,1783872483.9796393
6010090,20260712_230641,3,gradle testClasses -x test -x integrationTest -x checkstyleMain -x checkstyleTest -x spotlessCheck,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/6010090,1,failed,unknown_build_failure,needs_manual_review,logs/build/6010090_20260712_230641_attempt_3.log,1.73,1783872483.9808514,1783872485.713744
58086354,20260712_230641,1,mvn test-compile -DskipTests,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/58086354,0,success,,,logs/build/58086354_20260712_230641_attempt_1.log,1.25,1783872493.0815878,1783872494.3315966
6489406,20260712_230641,1,mvn test-compile -DskipTests,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/6489406,0,success,,,logs/build/6489406_20260712_230641_attempt_1.log,9.21,1783872508.3080413,1783872517.522668
56342003,20260712_230641,1,mvn test-compile -DskipTests,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/56342003,0,success,,,logs/build/56342003_20260712_230641_attempt_1.log,11.05,1783872525.2332754,1783872536.2822814
3526892,20260712_230641,1,mvn test-compile -DskipTests,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/3526892,1,failed,missing_dependency,needs_manual_review,logs/build/3526892_20260712_230641_attempt_1.log,1.38,1783872544.2077496,1783872545.5911267
3526892,20260712_230641,2,mvn test-compile -DskipTests -DskipITs,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/3526892,1,failed,missing_dependency,needs_manual_review,logs/build/3526892_20260712_230641_attempt_2.log,1.44,1783872545.5928254,1783872547.0312188
3526892,20260712_230641,3,mvn test-compile -DskipTests -DskipITs -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dlicense.skip=true -Dgpg.skip=true,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/3526892,1,failed,missing_dependency,needs_manual_review,logs/build/3526892_20260712_230641_attempt_3.log,1.42,1783872547.0328524,1783872548.4564126
3526892,20260712_230641,4,mvn test-compile -DskipTests -DskipITs -Ddocker.skip=true -DskipDocker -Dfrontend.skip=true -DskipNpm,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/3526892,1,failed,missing_dependency,needs_manual_review,logs/build/3526892_20260712_230641_attempt_4.log,1.41,1783872548.458141,1783872549.8666089
46489668,20260712_230641,1,gradle testClasses -x test,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/46489668,1,failed,dependency_resolution_failed,needs_manual_review,logs/build/46489668_20260712_230641_attempt_1.log,6.75,1783872570.672804,1783872577.4263914
46489668,20260712_230641,2,gradle testClasses -x test -x integrationTest,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/46489668,1,failed,dependency_resolution_failed,needs_manual_review,logs/build/46489668_20260712_230641_attempt_2.log,7.15,1783872577.427739,1783872584.5757396
46489668,20260712_230641,3,gradle testClasses -x test -x integrationTest -x checkstyleMain -x checkstyleTest -x spotlessCheck,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/46489668,1,failed,dependency_resolution_failed,needs_manual_review,logs/build/46489668_20260712_230641_attempt_3.log,6.81,1783872584.577507,1783872591.3866737
7209229,20260712_230641,1,gradle testClasses -x test,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/7209229,1,failed,unknown_build_failure,needs_manual_review,logs/build/7209229_20260712_230641_attempt_1.log,1.74,1783872612.1991298,1783872613.9350045
7209229,20260712_230641,2,gradle testClasses -x test -x integrationTest,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/7209229,1,failed,unknown_build_failure,needs_manual_review,logs/build/7209229_20260712_230641_attempt_2.log,1.73,1783872613.9362829,1783872615.665005
7209229,20260712_230641,3,gradle testClasses -x test -x integrationTest -x checkstyleMain -x checkstyleTest -x spotlessCheck,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/7209229,1,failed,unknown_build_failure,needs_manual_review,logs/build/7209229_20260712_230641_attempt_3.log,1.73,1783872615.666242,1783872617.4005973
89562636,20260712_230641,1,mvn test-compile -DskipTests,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/89562636,0,success,,,logs/build/89562636_20260712_230641_attempt_1.log,5.15,1783872624.0796273,1783872629.2285829
771158,20260712_230641,1,mvn test-compile -DskipTests,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/771158,1,failed,dependency_resolution_failed,needs_manual_review,logs/build/771158_20260712_230641_attempt_1.log,5.82,1783872636.8251183,1783872642.6489444
771158,20260712_230641,2,mvn test-compile -DskipTests -DskipITs,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/771158,1,failed,dependency_resolution_failed,needs_manual_review,logs/build/771158_20260712_230641_attempt_2.log,3.65,1783872642.6537106,1783872646.3023431
771158,20260712_230641,3,mvn test-compile -DskipTests -DskipITs -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dlicense.skip=true -Dgpg.skip=true,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/771158,1,failed,dependency_resolution_failed,needs_manual_review,logs/build/771158_20260712_230641_attempt_3.log,3.61,1783872646.306562,1783872649.9147437
771158,20260712_230641,4,mvn test-compile -DskipTests -DskipITs -Ddocker.skip=true -DskipDocker -Dfrontend.skip=true -DskipNpm,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/771158,1,failed,dependency_resolution_failed,needs_manual_review,logs/build/771158_20260712_230641_attempt_4.log,3.55,1783872649.9202065,1783872653.4729333
5175291,20260712_230641,1,mvn test-compile -DskipTests,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/5175291,0,success,,,logs/build/5175291_20260712_230641_attempt_1.log,28.47,1783872661.9261487,1783872690.4000847
5279341,20260712_230641,1,mvn test-compile -DskipTests,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/5279341,1,failed,unknown_build_failure,needs_manual_review,logs/build/5279341_20260712_230641_attempt_1.log,1.13,1783872695.482772,1783872696.615648
5279341,20260712_230641,2,mvn test-compile -DskipTests -DskipITs,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/5279341,1,failed,unknown_build_failure,needs_manual_review,logs/build/5279341_20260712_230641_attempt_2.log,1.17,1783872696.6173632,1783872697.7921755
5279341,20260712_230641,3,mvn test-compile -DskipTests -DskipITs -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dlicense.skip=true -Dgpg.skip=true,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/5279341,1,failed,unknown_build_failure,needs_manual_review,logs/build/5279341_20260712_230641_attempt_3.log,1.19,1783872697.7933717,1783872698.981117
5279341,20260712_230641,4,mvn test-compile -DskipTests -DskipITs -Ddocker.skip=true -DskipDocker -Dfrontend.skip=true -DskipNpm,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/5279341,1,failed,unknown_build_failure,needs_manual_review,logs/build/5279341_20260712_230641_attempt_4.log,1.18,1783872698.9823067,1783872700.159216
42032884,20260712_230641,1,gradle testClasses -x test,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/42032884,1,failed,dependency_resolution_failed,needs_manual_review,logs/build/42032884_20260712_230641_attempt_1.log,3.60,1783872968.8570411,1783872972.459668
42032884,20260712_230641,2,gradle testClasses -x test -x integrationTest,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/42032884,1,failed,dependency_resolution_failed,needs_manual_review,logs/build/42032884_20260712_230641_attempt_2.log,3.48,1783872972.462136,1783872975.943611
42032884,20260712_230641,3,gradle testClasses -x test -x integrationTest -x checkstyleMain -x checkstyleTest -x spotlessCheck,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/42032884,1,failed,dependency_resolution_failed,needs_manual_review,logs/build/42032884_20260712_230641_attempt_3.log,3.43,1783872975.9463215,1783872979.3717349
81201685,20260712_230641,1,gradle testClasses -x test,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/81201685,1,failed,unknown_build_failure,needs_manual_review,logs/build/81201685_20260712_230641_attempt_1.log,3.88,1783873001.8700387,1783873005.7485924
81201685,20260712_230641,2,gradle testClasses -x test -x integrationTest,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/81201685,1,failed,unknown_build_failure,needs_manual_review,logs/build/81201685_20260712_230641_attempt_2.log,3.83,1783873005.7500844,1783873009.5846133
81201685,20260712_230641,3,gradle testClasses -x test -x integrationTest -x checkstyleMain -x checkstyleTest -x spotlessCheck,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/81201685,1,failed,unknown_build_failure,needs_manual_review,logs/build/81201685_20260712_230641_attempt_3.log,3.73,1783873009.5859833,1783873013.3199902
65312676,20260712_230641,1,mvn test-compile -DskipTests,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/65312676,1,failed,dependency_resolution_failed,needs_manual_review,logs/build/65312676_20260712_230641_attempt_1.log,1.45,1783873020.0442789,1783873021.4987125
65312676,20260712_230641,2,mvn test-compile -DskipTests -DskipITs,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/65312676,1,failed,dependency_resolution_failed,needs_manual_review,logs/build/65312676_20260712_230641_attempt_2.log,1.40,1783873021.4999385,1783873022.9014802
65312676,20260712_230641,3,mvn test-compile -DskipTests -DskipITs -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dlicense.skip=true -Dgpg.skip=true,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/65312676,1,failed,dependency_resolution_failed,needs_manual_review,logs/build/65312676_20260712_230641_attempt_3.log,1.42,1783873022.90264,1783873024.320163
65312676,20260712_230641,4,mvn test-compile -DskipTests -DskipITs -Ddocker.skip=true -DskipDocker -Dfrontend.skip=true -DskipNpm,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/65312676,1,failed,dependency_resolution_failed,needs_manual_review,logs/build/65312676_20260712_230641_attempt_4.log,1.43,1783873024.3213863,1783873025.7510142
87548125,20260712_230641,1,mvn test-compile -DskipTests,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/87548125,1,failed,source_compile_failed,needs_manual_review,logs/build/87548125_20260712_230641_attempt_1.log,4.03,1783873033.8582153,1783873037.8865383
87548125,20260712_230641,2,mvn test-compile -DskipTests -DskipITs,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/87548125,1,failed,source_compile_failed,needs_manual_review,logs/build/87548125_20260712_230641_attempt_2.log,3.89,1783873037.8931212,1783873041.7843564
87548125,20260712_230641,3,mvn test-compile -DskipTests -DskipITs -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dlicense.skip=true -Dgpg.skip=true,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/87548125,1,failed,source_compile_failed,needs_manual_review,logs/build/87548125_20260712_230641_attempt_3.log,3.74,1783873041.7913315,1783873045.5282729
87548125,20260712_230641,4,mvn test-compile -DskipTests -DskipITs -Ddocker.skip=true -DskipDocker -Dfrontend.skip=true -DskipNpm,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/87548125,1,failed,source_compile_failed,needs_manual_review,logs/build/87548125_20260712_230641_attempt_4.log,3.60,1783873045.5349016,1783873049.1389887
45932568,20260712_230641,1,mvn test-compile -DskipTests,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/45932568,1,failed,missing_dependency,needs_manual_review,logs/build/45932568_20260712_230641_attempt_1.log,1.16,1783873052.3121502,1783873053.4725227
45932568,20260712_230641,2,mvn test-compile -DskipTests -DskipITs,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/45932568,1,failed,missing_dependency,needs_manual_review,logs/build/45932568_20260712_230641_attempt_2.log,1.22,1783873053.4738734,1783873054.694285
45932568,20260712_230641,3,mvn test-compile -DskipTests -DskipITs -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dlicense.skip=true -Dgpg.skip=true,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/45932568,1,failed,missing_dependency,needs_manual_review,logs/build/45932568_20260712_230641_attempt_3.log,1.17,1783873054.6952825,1783873055.8700664
45932568,20260712_230641,4,mvn test-compile -DskipTests -DskipITs -Ddocker.skip=true -DskipDocker -Dfrontend.skip=true -DskipNpm,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/45932568,1,failed,missing_dependency,needs_manual_review,logs/build/45932568_20260712_230641_attempt_4.log,1.21,1783873055.871174,1783873057.0769045
41371438,20260712_230641,1,mvn test-compile -DskipTests,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/41371438,1,failed,unknown_build_failure,needs_manual_review,logs/build/41371438_20260712_230641_attempt_1.log,0.08,1783873078.5584495,1783873078.6409316
41371438,20260712_230641,2,mvn test-compile -DskipTests -DskipITs,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/41371438,1,failed,unknown_build_failure,needs_manual_review,logs/build/41371438_20260712_230641_attempt_2.log,0.07,1783873078.6420062,1783873078.7118142
41371438,20260712_230641,3,mvn test-compile -DskipTests -DskipITs -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dlicense.skip=true -Dgpg.skip=true,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/41371438,1,failed,unknown_build_failure,needs_manual_review,logs/build/41371438_20260712_230641_attempt_3.log,0.09,1783873078.7130926,1783873078.7992046
41371438,20260712_230641,4,mvn test-compile -DskipTests -DskipITs -Ddocker.skip=true -DskipDocker -Dfrontend.skip=true -DskipNpm,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/41371438,1,failed,unknown_build_failure,needs_manual_review,logs/build/41371438_20260712_230641_attempt_4.log,0.08,1783873078.8001254,1783873078.882255
7022775,20260712_230641,1,mvn test-compile -DskipTests,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/7022775,1,failed,source_compile_failed,needs_manual_review,logs/build/7022775_20260712_230641_attempt_1.log,2.95,1783873129.823615,1783873132.7722642
7022775,20260712_230641,2,mvn test-compile -DskipTests -DskipITs,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/7022775,1,failed,source_compile_failed,needs_manual_review,logs/build/7022775_20260712_230641_attempt_2.log,2.86,1783873132.7741694,1783873135.6358452
7022775,20260712_230641,3,mvn test-compile -DskipTests -DskipITs -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dlicense.skip=true -Dgpg.skip=true,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/7022775,1,failed,source_compile_failed,needs_manual_review,logs/build/7022775_20260712_230641_attempt_3.log,2.84,1783873135.6388235,1783873138.4814327
7022775,20260712_230641,4,mvn test-compile -DskipTests -DskipITs -Ddocker.skip=true -DskipDocker -Dfrontend.skip=true -DskipNpm,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/7022775,1,failed,source_compile_failed,needs_manual_review,logs/build/7022775_20260712_230641_attempt_4.log,2.86,1783873138.4844515,1783873141.3460972
75985902,20260712_230641,1,gradle testClasses -x test,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/75985902,1,failed,build_tool_config_error,recoverable_env_or_config,logs/build/75985902_20260712_230641_attempt_1.log,3.83,1783873212.9291945,1783873216.7544932
75985902,20260712_230641,2,gradle testClasses -x test -x integrationTest,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/75985902,1,failed,build_tool_config_error,recoverable_env_or_config,logs/build/75985902_20260712_230641_attempt_2.log,3.55,1783873216.7553947,1783873220.3057046
75985902,20260712_230641,3,gradle testClasses -x test -x integrationTest -x checkstyleMain -x checkstyleTest -x spotlessCheck,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/75985902,1,failed,build_tool_config_error,recoverable_env_or_config,logs/build/75985902_20260712_230641_attempt_3.log,3.57,1783873220.3068724,1783873223.8748326
65144978,20260712_230641,1,mvn test-compile -DskipTests,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/65144978,1,failed,source_compile_failed,needs_manual_review,logs/build/65144978_20260712_230641_attempt_1.log,12.36,1783873246.236129,1783873258.6005185
65144978,20260712_230641,2,mvn test-compile -DskipTests -DskipITs,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/65144978,1,failed,source_compile_failed,needs_manual_review,logs/build/65144978_20260712_230641_attempt_2.log,8.62,1783873258.6063356,1783873267.2284815
65144978,20260712_230641,3,mvn test-compile -DskipTests -DskipITs -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dlicense.skip=true -Dgpg.skip=true,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/65144978,1,failed,source_compile_failed,needs_manual_review,logs/build/65144978_20260712_230641_attempt_3.log,8.27,1783873267.2317135,1783873275.506691
65144978,20260712_230641,4,mvn test-compile -DskipTests -DskipITs -Ddocker.skip=true -DskipDocker -Dfrontend.skip=true -DskipNpm,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/65144978,1,failed,source_compile_failed,needs_manual_review,logs/build/65144978_20260712_230641_attempt_4.log,8.53,1783873275.5097606,1783873284.0356095
5745625,20260712_230641,1,gradlew.bat testClasses -x test,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/5745625,0,success,,,logs/build/5745625_20260712_230641_attempt_1.log,4.80,1783873288.7082245,1783873293.5072594
4898786,20260712_230641,1,mvn test-compile -DskipTests,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/4898786,1,failed,unknown_build_failure,needs_manual_review,logs/build/4898786_20260712_230641_attempt_1.log,4.06,1783873319.9963398,1783873324.0554538
4898786,20260712_230641,2,mvn test-compile -DskipTests -DskipITs,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/4898786,1,failed,unknown_build_failure,needs_manual_review,logs/build/4898786_20260712_230641_attempt_2.log,2.76,1783873324.065205,1783873326.8266823
4898786,20260712_230641,3,mvn test-compile -DskipTests -DskipITs -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dlicense.skip=true -Dgpg.skip=true,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/4898786,1,failed,unknown_build_failure,needs_manual_review,logs/build/4898786_20260712_230641_attempt_3.log,3.07,1783873326.8381157,1783873329.9103296
4898786,20260712_230641,4,mvn test-compile -DskipTests -DskipITs -Ddocker.skip=true -DskipDocker -Dfrontend.skip=true -DskipNpm,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/4898786,1,failed,unknown_build_failure,needs_manual_review,logs/build/4898786_20260712_230641_attempt_4.log,2.76,1783873329.9222069,1783873332.683342
41505521,20260712_230641,1,gradle testClasses -x test,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/41505521,1,failed,test_compile_failed,needs_manual_review,logs/build/41505521_20260712_230641_attempt_1.log,16.85,1783873462.4950645,1783873479.3422756
41505521,20260712_230641,2,gradle testClasses -x test -x integrationTest,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/41505521,1,failed,test_compile_failed,needs_manual_review,logs/build/41505521_20260712_230641_attempt_2.log,15.05,1783873479.3437772,1783873494.391842
41505521,20260712_230641,3,gradle testClasses -x test -x integrationTest -x checkstyleMain -x checkstyleTest -x spotlessCheck,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/41505521,1,failed,test_compile_failed,needs_manual_review,logs/build/41505521_20260712_230641_attempt_3.log,13.83,1783873494.3941238,1783873508.2202363
960343,20260712_230641,1,mvn test-compile -DskipTests,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/960343,0,success,,,logs/build/960343_20260712_230641_attempt_1.log,4.01,1783873517.0846002,1783873521.0955362
4889322,20260712_230641,1,mvn test-compile -DskipTests,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/4889322,1,failed,source_compile_failed,needs_manual_review,logs/build/4889322_20260712_230641_attempt_1.log,148.55,1783873530.6240387,1783873679.1739209
4889322,20260712_230641,2,mvn test-compile -DskipTests -DskipITs,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/4889322,1,failed,source_compile_failed,needs_manual_review,logs/build/4889322_20260712_230641_attempt_2.log,5.14,1783873679.3110647,1783873684.4469664
4889322,20260712_230641,3,mvn test-compile -DskipTests -DskipITs -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dlicense.skip=true -Dgpg.skip=true,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/4889322,1,failed,source_compile_failed,needs_manual_review,logs/build/4889322_20260712_230641_attempt_3.log,5.04,1783873684.4494197,1783873689.487606
4889322,20260712_230641,4,mvn test-compile -DskipTests -DskipITs -Ddocker.skip=true -DskipDocker -Dfrontend.skip=true -DskipNpm,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/4889322,1,failed,source_compile_failed,needs_manual_review,logs/build/4889322_20260712_230641_attempt_4.log,4.85,1783873689.4901164,1783873694.3421278
774658,20260712_230641,1,mvn test-compile -DskipTests,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/774658,1,failed,missing_dependency,needs_manual_review,logs/build/774658_20260712_230641_attempt_1.log,5.81,1783873778.044155,1783873783.8539948
774658,20260712_230641,2,mvn test-compile -DskipTests -DskipITs,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/774658,1,failed,missing_dependency,needs_manual_review,logs/build/774658_20260712_230641_attempt_2.log,3.08,1783873783.85671,1783873786.9324365
774658,20260712_230641,3,mvn test-compile -DskipTests -DskipITs -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dlicense.skip=true -Dgpg.skip=true,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/774658,1,failed,missing_dependency,needs_manual_review,logs/build/774658_20260712_230641_attempt_3.log,3.18,1783873786.9356062,1783873790.1129637
774658,20260712_230641,4,mvn test-compile -DskipTests -DskipITs -Ddocker.skip=true -DskipDocker -Dfrontend.skip=true -DskipNpm,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/774658,1,failed,missing_dependency,needs_manual_review,logs/build/774658_20260712_230641_attempt_4.log,2.95,1783873790.1149054,1783873793.068226
43409398,20260712_230641,1,gradle testClasses -x test,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/43409398,1,failed,dependency_resolution_failed,needs_manual_review,logs/build/43409398_20260712_230641_attempt_1.log,9.09,1783873832.72152,1783873841.8159142
43409398,20260712_230641,2,gradle testClasses -x test -x integrationTest,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/43409398,1,failed,dependency_resolution_failed,needs_manual_review,logs/build/43409398_20260712_230641_attempt_2.log,8.77,1783873841.8171668,1783873850.5860345
43409398,20260712_230641,3,gradle testClasses -x test -x integrationTest -x checkstyleMain -x checkstyleTest -x spotlessCheck,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/43409398,1,failed,dependency_resolution_failed,needs_manual_review,logs/build/43409398_20260712_230641_attempt_3.log,8.63,1783873850.5875287,1783873859.2194233
39472279,20260712_230641,1,gradle testClasses -x test,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/39472279,1,failed,dependency_resolution_failed,needs_manual_review,logs/build/39472279_20260712_230641_attempt_1.log,10.00,1783873909.9848855,1783873919.9849935
39472279,20260712_230641,2,gradle testClasses -x test -x integrationTest,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/39472279,1,failed,dependency_resolution_failed,needs_manual_review,logs/build/39472279_20260712_230641_attempt_2.log,9.85,1783873919.986461,1783873929.8356946
39472279,20260712_230641,3,gradle testClasses -x test -x integrationTest -x checkstyleMain -x checkstyleTest -x spotlessCheck,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/39472279,1,failed,dependency_resolution_failed,needs_manual_review,logs/build/39472279_20260712_230641_attempt_3.log,9.81,1783873929.8369007,1783873939.6457446
82282677,20260712_230641,1,mvn test-compile -DskipTests,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/82282677,0,success,,,logs/build/82282677_20260712_230641_attempt_1.log,3.80,1783873949.3788748,1783873953.1772273
6935442,20260712_230641,1,mvn test-compile -DskipTests,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/6935442,1,failed,unknown_build_failure,needs_manual_review,logs/build/6935442_20260712_230641_attempt_1.log,3.06,1783874423.0614476,1783874426.1212237
6935442,20260712_230641,2,mvn test-compile -DskipTests -DskipITs,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/6935442,1,failed,unknown_build_failure,needs_manual_review,logs/build/6935442_20260712_230641_attempt_2.log,3.04,1783874426.1321537,1783874429.1674354
6935442,20260712_230641,3,mvn test-compile -DskipTests -DskipITs -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dlicense.skip=true -Dgpg.skip=true,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/6935442,1,failed,unknown_build_failure,needs_manual_review,logs/build/6935442_20260712_230641_attempt_3.log,3.01,1783874429.1853805,1783874432.199469
6935442,20260712_230641,4,mvn test-compile -DskipTests -DskipITs -Ddocker.skip=true -DskipDocker -Dfrontend.skip=true -DskipNpm,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/6935442,1,failed,unknown_build_failure,needs_manual_review,logs/build/6935442_20260712_230641_attempt_4.log,3.06,1783874432.2112966,1783874435.2738252
